city,country,jams_count,jams_delay,jams_length,traffic_index_live,traffic_index_week_before,update_time_live,update_time_week_before
Bilbao,Spain,3,6.3,3.2,12,13,1653055260000,1652450460000
Bilbao,Spain,4,17.3,2.2,14,15,1653060660000,1652456760000
Bilbao,Spain,4,16.3,1.9,13,16,1653062460000,1652459460000
Bergen,Norway,0,0,0,10,10,1652956290000,1652349690000
Bergen,Norway,0,0,0,11,12,1652958990000,1652355990000
Bergen,Norway,6,27.1,4.8,18,18,1652964360000,1652359560000
Rostov-on-Don,Russia,0,0,0,0,0,1652922090001,1652317290001
Rostov-on-Don,Russia,2,3.9,0.2,3,1,1652928390001,1652323590000
Rostov-on-Don,Russia,9,35.9,7.8,18,16,1652931990001,1652327190000
Rostov-on-Don,Russia,102,555.5,78.3,47,46,1652935560000,1652330760000
Zwolle,Netherlands,3,13.4,1,32,26,1652871690000,1652266890000
Vitoria-Gasteiz,Spain,0,0,0,5,4,1652817690000,1652212890001
Vitoria-Gasteiz,Spain,0,0,0,1,1,1652821290000,1652216490000
Vitoria-Gasteiz,Spain,0,0,0,1,0,1652824890000,1652220090000
Winston-Salem,United States of America,2,5.6,0.2,6,6,1652832060000,1652229960000
Winston-Salem,United States of America,1,2.8,0.2,5,6,1652835660000,1652230860001
Winston-Salem,United States of America,1,3.6,2.9,4,3,1652839260000,1652234460000
Valencia,Spain,27,158.8,30,22,19,1652790660000,1652185890001
Valencia,Spain,18,102.5,18.5,21,14,1652792490000,1652187690000
Valencia,Spain,29,189.9,34.1,27,16,1652798760000,1652193990001
Turin,Italy,31,83.3,14.1,27,28,1652798760000,1652193990001
Turin,Italy,74,246.7,55.4,43,42,1652802360000,1652197560000
Turin,Italy,76,257,52.7,45,44,1652803260000,1652200260000
Turin,Italy,51,181.9,29,40,38,1652806860001,1652202090001
Vancouver,Canada,32,108.9,31.5,34,30,1652806890000,1652202090086
Vancouver,Canada,22,70,12.2,28,26,1652813160000,1652208360000
Vancouver,Canada,25,79.7,15,31,30,1652816760000,1652211960000
Vancouver,Canada,31,108.5,20.8,31,30,1652817660000,1652212860000
Tulsa,United States of America,10,22.9,3.9,14,14,1652796060000,1652191260000
Tulsa,United States of America,7,44.7,6.9,12,11,1652800560000,1652194864060
Tulsa,United States of America,3,20.2,5,13,13,1652805063482,1652201168847
Utrecht,Netherlands,0,0,0,10,8,1652810490001,1652205690000
Utrecht,Netherlands,2,3.3,1.4,6,5,1652814090000,1652209290001
Utrecht,Netherlands,0,0,0,6,6,1652817690001,1652213790000
Uppsala,Sweden,6,18.6,2.1,38,33,1652799660000,1652194860001
Uppsala,Sweden,0,0,0,19,18,1652803290000,1652198490000
Uppsala,Sweden,1,5.3,0.1,13,13,1652806890000,1652202090000
Uppsala,Sweden,0,0,0,8,8,1652810490001,1652205690000
Turku,Finland,1,3.3,0.3,19,19,1652787990000,1652183190000
Turku,Finland,2,6.5,1.2,27,28,1652791560000,1652186760000
Turku,Finland,8,24.3,4.1,34,33,1652794260000,1652189460000
Turku,Finland,4,8.8,1.8,30,28,1652796060000,1652191260001
Vilnius,Lithuania,1,2.5,0.8,0,0,1652824890000,1652220090000
Vilnius,Lithuania,0,0,0,0,0,1652828490000,1652223690000
Vilnius,Lithuania,0,0,0,0,0,1652832090000,1652227290001
Vienna,Austria,1,0.8,2.5,0,0,1652828490000,1652223690000
Vienna,Austria,1,0.8,2.9,0,0,1652832090000,1652227290000
Vienna,Austria,1,0.5,2,0,0,1652835690000,1652230890157
Vigo,Spain,0,0,0,0,0,1652824890000,1652220090000
Vigo,Spain,0,0,0,0,0,1652828490000,1652223690000
Vigo,Spain,0,0,0,0,0,1652832090000,1652227290000
Wollongong,Australia,1,1,0,11,12,1652864460000,1652259660000
Wollongong,Australia,2,4.8,0.2,9,8,1652870790000,1652263290001
Wollongong,Australia,0,0,0,6,7,1652871690000,1652266890001
Valladolid,Spain,0,0,0,3,4,1652817690000,1652212890001
Valladolid,Spain,1,0.7,2,0,0,1652821290000,1652216490000
Verona,Italy,0,0,0,0,22,1652824890000,1652222790000
Verona,Italy,0,0,0,0,11,1652828490000,1652223690001
Verona,Italy,1,0.8,2,0,0,1652832090000,1652227290000
Virginia Beach,United States of America,100,379.1,116.3,36,31,1652823072565,1652218260001
Virginia Beach,United States of America,48,176.8,47.2,31,24,1652824866889,1652220060000
Virginia Beach,United States of America,9,42.9,12.7,14,11,1652828460000,1652223660000
Winnipeg,Canada,1,1.3,0.1,8,9,1652835690000,1652230890001
Winnipeg,Canada,0,0,0,6,7,1652839290000,1652234490000
Wellington,New Zealand,2,5.4,0.7,18,18,1652828490001,1652223690000
Wellington,New Zealand,2,2.8,0.1,20,20,1652833890000,1652229090000
Wellington,New Zealand,1,2,0.3,22,19,1652835690000,1652230890000
Worcester,United States of America,0,0,0,0,0,1652864490001,1652259690000
Worcester,United States of America,3,20.3,6.4,5,3,1652870760000,1652265960000
Worcester,United States of America,16,53.9,13.9,22,14,1652873452891,1652269538428
Washington,United States of America,91,331.5,88.6,29,33,1652828460000,1652223660000
Washington,United States of America,22,64.2,14,15,16,1652832060001,1652227260000
Washington,United States of America,11,48.4,14.9,13,12,1652835660000,1652230890000
Belfast,United Kingdom,0,0,0,0,0,1653022890000,1652418090000
Belfast,United Kingdom,4,7.5,3.3,12,11,1653029160000,1652424360000
Belfast,United Kingdom,47,147.6,26.1,40,43,1653032752616,1652427965420
Wiesbaden,Germany,26,113.1,14.1,70,67,1652857236506,1652252468369
Wiesbaden,Germany,17,64.8,7.8,55,46,1652860854063,1652256055093
Warsaw,Poland,0,0,0,0,0,1652839290000,1652234490000
Warsaw,Poland,0,0,0,0,0,1652842890000,1652238090001
Warsaw,Poland,30,129,32.5,17,15,1652849190000,1652244390000
Wroclaw,Poland,19,52,8.1,34,34,1652868090001,1652263290000
Wroclaw,Poland,32,89.2,14.9,39,42,1652874390000,1652269590000
Zurich,Switzerland,103,498.3,79.3,60,58,1652885190000,1652280390001
Zurich,Switzerland,157,720.2,108.4,83,79,1652888790000,1652283990000
Zurich,Switzerland,140,638.4,93,81,77,1652889690000,1652284890000
Zaragoza,Spain,3,8.2,1.3,14,14,1652885160000,1652280360000
Zaragoza,Spain,9,23.6,3.3,19,20,1652887860000,1652283063992
Zaragoza,Spain,1,1.9,0.3,18,21,1652889690000,1652287560000
Yekaterinburg,Russia,84,326.7,50.3,35,36,1652874360000,1652269590000
Yekaterinburg,Russia,284,1664.7,199.6,90,77,1652877960001,1652273160001
Yekaterinburg,Russia,247,1434.6,170.4,95,82,1652878860000,1652276760000
Samara,Russia,4,14,1.3,5,0,1652903190001,1652295690000
Samara,Russia,3,18.8,2.2,6,0,1652904090001,1652299290001
Samara,Russia,1,3.5,0.1,4,0,1652907660000,1652302890001
Wuppertal,Germany,16,59.2,12.7,55,40,1652882448021,1652280350197
Wuppertal,Germany,14,51.5,12.4,54,38,1652886024860,1652282119545
Wuppertal,Germany,9,20,7.9,49,31,1652889634817,1652284827391
Bengaluru,India,1,1.3,0.7,0,0,1652913090000,1652308290000
Bengaluru,India,0,0,0,0,0,1652916690000,1652311890000
Bengaluru,India,1,5.9,0.4,0,0,1652920290001,1652315490000
Kassel,Germany,0,0,0,2,2,1652911290000,1652306490000
Kassel,Germany,0,0,0,0,0,1652914890000,1652310090000
Kassel,Germany,0,0,0,0,0,1652918490000,1652313690000
Berlin,Germany,5,13.2,1.9,7,7,1653115560000,1652510760000
Berlin,Germany,6,15.1,2.4,13,14,1653119179314,1652514349190
Berlin,Germany,28,88,12.3,19,21,1653122773169,1652517928735
Tomsk,Russia,46,183.9,30,63,69,1652925690001,1652320890000
Tomsk,Russia,11,35.5,6,38,40,1652929290000,1652324490001
Tomsk,Russia,23,94,12.4,46,35,1652935560000,1652328090000
Bielefeld,Germany,3,10.8,1,34,33,1652976067713,1652371254146
Bielefeld,Germany,0,0,0,20,22,1652979653393,1652374867162
Bielefeld,Germany,1,11.1,1.2,13,13,1652983261934,1652378471842
Manila,Philippines,327,1504,248.7,81,80,1652917560000,1652312760001
Manila,Philippines,356,1669.2,276.5,88,92,1652919360000,1652314560000
Manila,Philippines,345,1505.1,265.7,85,86,1652922060001,1652317260000
Chelyabinsk,Russia,37,127.3,26.7,29,32,1652928390001,1652323590000
Chelyabinsk,Russia,45,170.9,26.5,42,47,1652931990001,1652327190000
Chelyabinsk,Russia,41,125.1,21,41,46,1652932890000,1652328090000
Kazan,Russia,1,3.7,0.2,0,0,1652918490001,1652313690000
Kazan,Russia,2,5.9,0.9,0,0,1652922090001,1652317290001
Kazan,Russia,1,4,0.5,0,0,1652925690001,1652320890000
Omsk,Russia,0,0,0,0,0,1652907660000,1652302890001
Omsk,Russia,0,0,0,0,0,1652911290000,1652306490001
Omsk,Russia,0,0,0,0,0,1652914890000,1652310090001
Bialystok,Poland,0,0,0,8,8,1653114690000,1652510790000
Bialystok,Poland,0,0,0,14,12,1653119190000,1652513490000
Bialystok,Poland,1,2.7,0.4,17,18,1653120990000,1652517990000
Kharkiv,Ukraine,3,19.5,2.2,7,2,1652950890001,1652346090000
Kharkiv,Ukraine,2,5.9,1.8,6,0,1652955390000,1652349690000
Kharkiv,Ukraine,3,15.4,2.7,5,0,1652959860000,1652353290000
Dnipro,Ukraine,1,2.4,1,10,9,1652935590000,1652330790001
Dnipro,Ukraine,2,1.9,3.6,19,20,1652939190000,1652334390000
Dnipro,Ukraine,3,23.5,2.6,25,23,1652942790000,1652336190000
Dnipro,Ukraine,7,31.2,7.6,28,24,1652944560000,1652339790001
Pune,India,42,135.2,14.7,32,32,1652936490000,1652331690000
Pune,India,29,90.4,9.7,31,32,1652940990001,1652333490000
Pune,India,38,117.9,12,31,31,1652941890000,1652337090000
Aachen,Germany,20,67.4,13,45,45,1652969730752,1652366703573
Aachen,Germany,11,35.6,7.8,43,46,1652972424301,1652367630879
Jerusalem,Israel,110,663.6,71.2,62,78,1652968890000,1652364090001
Odessa,Ukraine,3,6.9,2,3,6,1652935590000,1652330790001
Odessa,Ukraine,5,28.5,3.6,13,12,1652939190000,1652334390000
Bielsko-Biala,Poland,0,0,0,7,8,1653138090000,1652535090000
Bielsko-Biala,Poland,1,1.4,0.1,7,7,1653141690000,1652536890000
Barcelona,Spain,36,141.7,70.2,25,23,1653025590000,1652420790000
Barcelona,Spain,66,264.3,69.4,40,32,1653029160001,1652423490000
Bari,Italy,0,0,0,0,0,1653004890001,1652400090000
Bari,Italy,0,0,0,0,0,1653008490000,1652403690000
Bari,Italy,1,1,0.3,0,0,1653012090000,1652407290000
A Coruna,Spain,0,0,0,0,0,1653202890000,1652598090000
A Coruna,Spain,0,0,0,0,0,1653206490001,1652601690000
A Coruna,Spain,0,0,0,3,1,1653212790000,1652607090000
Basel,Switzerland,21,75.1,11.4,38,40,1653027390000,1652421690000
Basel,Switzerland,8,21.6,2.4,30,24,1653030090000,1652425290000
Basel,Switzerland,1,1.8,0.2,25,22,1653033690001,1652428890001
Baton Rouge,United States of America,2,9.7,5.2,7,3,1653019290001,1652414490000
Baton Rouge,United States of America,0,0,0,0,0,1653022890000,1652418090001
Baton Rouge,United States of America,0,0,0,0,0,1653026490000,1652421690000
Bern,Switzerland,0,0,0,0,0,1653098490000,1652493690000
Bern,Switzerland,0,0,0,0,0,1653102090000,1652497290000
Bern,Switzerland,0,0,0,0,0,1653105690001,1652500890000
Belo Horizonte,Brazil,43,119.8,25.8,25,27,1653057960001,1652450460001
Belo Horizonte,Brazil,67,233.9,41.3,30,31,1653061560000,1652456763337
Belo Horizonte,Brazil,110,359.9,54.5,34,36,1653063360000,1652458572920
Bilbao,Spain,5,15,1.4,12,15,1653066060000,1652461260000
Bilbao,Spain,2,6,0.3,11,11,1653069660001,1652464860709
Bilbao,Spain,1,2.1,0.2,8,8,1653073290000,1652468490001
Bergen,Norway,28,172.6,36.1,50,45,1652967960000,1652363160000
Bergen,Norway,25,164.8,36.8,56,45,1652968860000,1652364060000
Bergen,Norway,5,26.5,7.8,24,22,1652972460000,1652367660000
Rostov-on-Don,Russia,126,600.2,91,65,66,1652939160001,1652334360000
Rostov-on-Don,Russia,108,460.7,73.6,64,64,1652940060000,1652335260000
Zwolle,Netherlands,1,4.9,0.5,25,45,1652876190001,1652273190001
Zwolle,Netherlands,2,3.3,1,25,43,1652878890000,1652274090001
Zwolle,Netherlands,2,4.8,0.8,27,33,1652882490000,1652280360000
Vitoria-Gasteiz,Spain,0,0,0,5,2,1652831190001,1652225490000
Vitoria-Gasteiz,Spain,0,0,0,10,1,1652832990000,1652227290000
Vitoria-Gasteiz,Spain,0,0,0,5,6,1652835690000,1652233590000
Winston-Salem,United States of America,1,0.7,1.6,1,0,1652842860000,1652238090000
Winston-Salem,United States of America,0,0,0,0,0,1652846490000,1652241690000
Winston-Salem,United States of America,0,0,0,0,1,1652850090000,1652245290001
Valencia,Spain,37,186.1,48,39,32,1652802360000,1652197560000
Valencia,Spain,32,133.2,43,39,43,1652803290000,1652201190000
Valencia,Spain,25,98.9,26.1,34,41,1652806890000,1652202090001
Turin,Italy,6,15.3,3.4,22,22,1652810490000,1652205690000
Turin,Italy,1,2.8,0.2,8,9,1652814090000,1652209290000
Turin,Italy,1,3,0.9,4,5,1652817690000,1652212890000
Vancouver,Canada,56,200.6,50.6,37,35,1652823960000,1652219160001
Vancouver,Canada,105,393.9,104.1,52,52,1652827560000,1652222760000
Vancouver,Canada,76,299.5,80.9,50,51,1652828490000,1652223660001
Tulsa,United States of America,7,24.1,6.4,15,16,1652808660000,1652203860000
Tulsa,United States of America,10,31.6,8.7,16,16,1652810460000,1652206560000
Tulsa,United States of America,25,94,17.2,18,17,1652816756066,1652211961221
Utrecht,Netherlands,2,6.1,0.4,5,3,1652821290000,1652216490000
Utrecht,Netherlands,1,2,1.5,0,0,1652824890000,1652220090001
Utrecht,Netherlands,2,47.5,6.3,0,0,1652828490001,1652223690000
Uppsala,Sweden,0,0,0,4,5,1652814090000,1652209290000
Uppsala,Sweden,0,0,0,2,4,1652817690000,1652212890001
Uppsala,Sweden,0,0,0,0,1,1652821290000,1652216490000
Turku,Finland,1,5.6,0.3,18,18,1652799660000,1652194860001
Turku,Finland,0,0,0,15,14,1652803290000,1652198490000
Turku,Finland,1,2.7,0.3,12,12,1652806890000,1652203890000
Vilnius,Lithuania,0,0,0,0,0,1652835690000,1652230890000
Vienna,Austria,0,0,0,0,0,1652839290000,1652234490000
Vienna,Austria,0,0,0,0,0,1652842890000,1652238090000
Vienna,Austria,27,105.8,33.4,21,21,1652849190001,1652244390000
Vigo,Spain,0,0,0,0,0,1652835690000,1652230890157
Vigo,Spain,0,0,0,0,0,1652839290000,1652234490000
Vigo,Spain,0,0,0,0,0,1652842890000,1652238090000
Wollongong,Australia,0,0,0,3,4,1652875290000,1652270490001
Wollongong,Australia,0,0,0,1,2,1652878890000,1652274090000
Wollongong,Australia,1,0.9,2,0,1,1652882490000,1652277690000
Wollongong,Australia,1,8.5,1.2,0,1,1652886090000,1652283090000
Valladolid,Spain,0,0,0,0,0,1652824890000,1652220090000
Valladolid,Spain,0,0,0,0,0,1652828490000,1652223690000
Valladolid,Spain,0,0,0,0,0,1652832090000,1652227290000
Verona,Italy,0,0,0,0,0,1652835690000,1652230890000
Verona,Italy,0,0,0,1,1,1652841990000,1652237190000
Verona,Italy,0,0,0,0,0,1652842890000,1652238090001
Verona,Italy,0,0,0,0,0,1652846490000,1652241690000
Virginia Beach,United States of America,7,56.7,8.4,9,8,1652832060001,1652229060000
Virginia Beach,United States of America,5,52.5,13.1,9,7,1652837490001,1652230860000
Virginia Beach,United States of America,7,19.2,9.5,7,4,1652839290000,1652234490000
Winnipeg,Canada,0,0,0,5,5,1652842890000,1652238090000
Winnipeg,Canada,5,15.7,2.3,4,3,1652849190000,1652241690000
Winnipeg,Canada,3,10.7,0.9,4,0,1652850090000,1652245290000
Wellington,New Zealand,1,1.5,0.1,20,19,1652841990000,1652237190000
Wellington,New Zealand,8,21,4.9,28,29,1652845590000,1652240790000
Wellington,New Zealand,21,75.2,21.1,44,35,1652849190000,1652244390000
Wellington,New Zealand,24,103.7,25.3,60,56,1652851890000,1652247990000
Worcester,United States of America,22,56.2,14.8,24,18,1652875244274,1652271344665
Worcester,United States of America,8,23.6,3.9,20,18,1652878857405,1652274054791
Worcester,United States of America,3,10.9,0.9,12,12,1652885160863,1652280360034
Worcester,United States of America,4,9.4,1.3,13,15,1652886977090,1652283960000
Washington,United States of America,9,28.4,11.8,9,10,1652839290000,1652234490000
Washington,United States of America,23,189.9,29.3,7,7,1652842890001,1652238090000
Washington,United States of America,10,49.6,12.2,4,2,1652846490001,1652241690000
Washington,United States of America,9,27.4,6.7,0,0,1652850090000,1652245290001
Belfast,United Kingdom,58,195.1,31.3,43,48,1653033652282,1652428861030
Belfast,United Kingdom,10,30.1,3.9,28,26,1653037260000,1652432460000
Belfast,United Kingdom,16,51.1,8.7,30,31,1653042663062,1652438760001
Wiesbaden,Germany,8,20.8,3.6,37,37,1652864476787,1652262370540
Wiesbaden,Germany,7,27.8,3.9,38,37,1652869849036,1652263273854
Wiesbaden,Germany,9,28.3,4,38,39,1652871645236,1652269537327
Wiesbaden,Germany,24,61.4,9.5,41,43,1652877973089,1652273119455
Warsaw,Poland,169,753.9,136,45,47,1652852790000,1652247990000
Warsaw,Poland,196,798.7,145.4,64,73,1652856390000,1652251590000
Warsaw,Poland,188,705.1,129.1,64,74,1652857290000,1652252490000
Warsaw,Poland,59,181.6,42.4,39,49,1652860890000,1652256090000
Wroclaw,Poland,55,184.1,30.3,49,52,1652877990000,1652273190000
Wroclaw,Poland,131,540.7,70,72,75,1652881590000,1652276790000
Wroclaw,Poland,160,707.7,82.3,81,86,1652884290001,1652279490000
Zurich,Switzerland,29,129.5,23.1,50,50,1652893290001,1652288490000
Zurich,Switzerland,0,0,0,18,17,1652896890000,1652292090000
Zurich,Switzerland,7,28.1,3.2,14,15,1652901390000,1652296590001
Zaragoza,Spain,3,14.6,1.4,19,20,1652895090000,1652288490001
Zaragoza,Spain,3,6.9,0.8,17,15,1652896890000,1652292090000
Zaragoza,Spain,0,0,0,10,11,1652900490000,1652295690001
Yekaterinburg,Russia,176,967.3,115.5,88,75,1652882460001,1652277690000
Yekaterinburg,Russia,41,175.9,21.6,36,36,1652886060000,1652281290001
Yekaterinburg,Russia,6,29.6,4.4,15,16,1652889690001,1652284890000
Samara,Russia,0,0,0,0,0,1652911290000,1652306490001
Samara,Russia,1,3.9,0.8,0,0,1652914890000,1652310090001
Wuppertal,Germany,3,15.7,2,32,16,1652893258053,1652288454412
Bengaluru,India,14,48.4,5.3,5,5,1652926590000,1652321790001
Bengaluru,India,56,203.3,28.2,21,23,1652930190000,1652325390000
Bengaluru,India,168,666.4,86,42,43,1652933790000,1652328990000
Kassel,Germany,0,0,0,1,2,1652922990000,1652319990001
Kassel,Germany,0,0,0,0,2,1652925690000,1652320890000
Kassel,Germany,0,0,0,3,5,1652931960000,1652327169852
Berlin,Germany,42,154.7,21.8,26,25,1653126365900,1652521572046
Berlin,Germany,45,159.6,23.8,26,29,1653127239519,1652525150380
Berlin,Germany,66,223.7,33.8,29,32,1653133526482,1652528757928
Tomsk,Russia,18,68.8,9.3,44,36,1652936460000,1652331660001
Tomsk,Russia,12,37.6,5.2,36,35,1652940060000,1652335260000
Tomsk,Russia,15,44.3,6.5,36,33,1652945468776,1652338860000
Bielefeld,Germany,1,1.1,0,8,8,1652986861106,1652382060000
Bielefeld,Germany,0,0,0,7,8,1652991360000,1652385660001
Manila,Philippines,399,1853.8,324.5,81,81,1652928361550,1652320860000
Manila,Philippines,387,1791.8,313.8,79,77,1652929260001,1652324460000
Manila,Philippines,307,1264.4,232.5,72,68,1652932860000,1652328060000
Chelyabinsk,Russia,15,42.6,6.7,27,29,1652936460000,1652331660001
Chelyabinsk,Russia,9,24.1,3.9,24,25,1652940060000,1652337960000
Chelyabinsk,Russia,10,26.3,2.8,23,25,1652944560001,1652338860000
Kazan,Russia,12,57.5,13.2,5,4,1652931990001,1652327190000
Kazan,Russia,94,531.1,72.8,41,38,1652935560000,1652330760000
Kazan,Russia,92,466.9,69.2,49,48,1652936460000,1652332560001
Omsk,Russia,2,9.3,0.5,8,9,1652921190000,1652316390001
Omsk,Russia,44,177.6,32.8,38,36,1652924790000,1652319990001
Omsk,Russia,68,244.4,41.1,51,51,1652928390001,1652323590000
Omsk,Russia,43,147.3,22.5,47,50,1652929290000,1652324490001
Bialystok,Poland,0,0,0,17,21,1653123690000,1652519790000
Bialystok,Poland,0,0,0,19,23,1653128190001,1652522490000
Bialystok,Poland,0,0,0,20,21,1653130890001,1652528790000
Kharkiv,Ukraine,2,5.6,1.2,3,0,1652961660000,1652356890000
Kharkiv,Ukraine,1,4.3,0.7,0,0,1652965260000,1652360490001
Kharkiv,Ukraine,0,0,0,0,0,1652968860000,1652364090000
Dnipro,Ukraine,5,28.2,6,28,27,1652947290000,1652345190000
Dnipro,Ukraine,10,41.3,7.3,29,27,1652950890001,1652346090000
Dnipro,Ukraine,5,19.5,6.3,28,27,1652956260001,1652349690000
Dnipro,Ukraine,6,21.7,6.2,29,27,1652958090000,1652353290000
Pune,India,44,172.7,14.2,31,30,1652946390000,1652340690000
Pune,India,26,116.6,9.9,27,26,1652949090000,1652344290000
Pune,India,23,91.3,7.6,24,22,1652952690000,1652347890001
Aachen,Germany,2,4.1,1.6,32,37,1652976067713,1652371254146
Aachen,Germany,0,0,0,21,23,1652979653393,1652374867162
Aachen,Germany,0,0,0,14,15,1652983261934,1652378471842
Jerusalem,Israel,56,346,35.4,51,44,1652972490000,1652367690000
Jerusalem,Israel,23,141.5,18.5,32,25,1652976090000,1652371290000
Jerusalem,Israel,23,88.4,8.8,25,20,1652980590000,1652377590000
Jerusalem,Israel,22,102.6,11.1,23,18,1652983290000,1652378490001
Odessa,Ukraine,4,30,4.2,16,15,1652940090000,1652337990000
Odessa,Ukraine,4,11.3,1.8,19,17,1652946360001,1652338890000
Odessa,Ukraine,9,29.1,4.9,20,19,1652949990000,1652344290001
Bielsko-Biala,Poland,0,0,0,7,7,1653145290000,1652540490000
Bielsko-Biala,Poland,2,4.1,1.2,6,6,1653148890000,1652544090000
Bielsko-Biala,Poland,0,0,0,6,6,1653152490000,1652547690000
Bielsko-Biala,Poland,0,0,0,4,6,1653156090000,1652553090000
Barcelona,Spain,70,249.4,62.8,41,35,1653030060000,1652425260000
Barcelona,Spain,11,29.1,5.9,22,23,1653033690000,1652428890000
Barcelona,Spain,24,75,16.4,24,23,1653039960000,1652435190000
Bari,Italy,0,0,0,0,0,1653015690000,1652410890001
Bari,Italy,0,0,0,0,0,1653019290000,1652414490000
Bari,Italy,6,30.2,7.4,19,13,1653025561040,1652420790000
A Coruna,Spain,0,0,0,5,7,1653214590000,1652610690000
A Coruna,Spain,0,0,0,8,6,1653219060000,1652612490000
Basel,Switzerland,5,13.3,4.8,26,23,1653039990000,1652432490000
Basel,Switzerland,8,24.1,2.7,28,27,1653041790001,1652436990000
Basel,Switzerland,2,1.7,2.4,23,25,1653047190000,1652442390001
Baton Rouge,United States of America,0,0,0,0,0,1653030090000,1652425290001
Baton Rouge,United States of America,0,0,0,0,0,1653033690000,1652428890000
Baton Rouge,United States of America,0,0,0,0,0,1653037290000,1652432490000
Bern,Switzerland,0,0,0,1,1,1653111090000,1652507190000
Bern,Switzerland,0,0,0,6,6,1653115590000,1652510790001
Bern,Switzerland,0,0,0,13,14,1653119190000,1652514390000
Belo Horizonte,Brazil,66,255.8,46,33,33,1653066060000,1652461260001
Belo Horizonte,Brazil,71,283.8,50.8,31,29,1653071440065,1652467581311
Belo Horizonte,Brazil,166,728.6,121.5,43,39,1653075961783,1652471149492
Bilbao,Spain,0,0,0,4,5,1653076890000,1652472090001
Bilbao,Spain,0,0,0,1,1,1653080490001,1652475690000
Bilbao,Spain,1,1.8,0.3,0,0,1653084090000,1652479290000
Bergen,Norway,0,0,0,8,11,1652976090000,1652371260000
Bergen,Norway,1,1.1,0.1,7,8,1652979690001,1652374890001
Bergen,Norway,2,5.9,0.6,4,6,1652983290000,1652378490001
Rostov-on-Don,Russia,43,194.5,29.3,41,47,1652943660000,1652338860000
Rostov-on-Don,Russia,40,141.8,19.7,37,43,1652949960000,1652342460146
Rostov-on-Don,Russia,54,195.5,26.5,38,44,1652950860000,1652346060268
Zwolle,Netherlands,3,7.7,3.2,31,36,1652887890000,1652283060000
Zwolle,Netherlands,2,7.9,0.2,23,27,1652889690001,1652284890000
Zwolle,Netherlands,0,0,0,15,13,1652893290000,1652288490000
Vitoria-Gasteiz,Spain,0,0,0,8,7,1652841090001,1652234490000
Vitoria-Gasteiz,Spain,0,0,0,1,0,1652842890000,1652238090000
Vitoria-Gasteiz,Spain,2,15.8,0.6,7,0,1652846490000,1652241690000
Winston-Salem,United States of America,0,0,0,1,1,1652855490001,1652248890000
Winston-Salem,United States of America,0,0,0,0,3,1652857290000,1652253390000
Winston-Salem,United States of America,0,0,0,0,0,1652860890000,1652256090000
Valencia,Spain,4,18.2,2.5,19,20,1652810490000,1652205690000
Valencia,Spain,4,22.1,1.9,11,15,1652814090000,1652211090000
Valencia,Spain,1,5.9,0.2,5,7,1652817690000,1652212890001
Turin,Italy,0,0,0,4,3,1652821290000,1652219190000
Turin,Italy,0,0,0,0,3,1652824890000,1652220090000
Turin,Italy,1,0.5,1.1,0,0,1652828490000,1652223690001
Vancouver,Canada,125,386.2,101.8,52,51,1652833890000,1652227290001
Vancouver,Canada,69,188,53.9,47,45,1652835690000,1652230890001
Vancouver,Canada,4,10.6,1.3,26,24,1652839290000,1652234490000
Tulsa,United States of America,34,103.7,21.7,23,23,1652820341588,1652215534755
Tulsa,United States of America,40,131.9,26.2,26,25,1652823046346,1652217333433
Tulsa,United States of America,74,233.7,64.1,34,35,1652826661260,1652222753685
Utrecht,Netherlands,0,0,0,0,0,1652832090000,1652227290000
Utrecht,Netherlands,0,0,0,0,0,1652835690000,1652230890000
Utrecht,Netherlands,0,0,0,0,0,1652839290000,1652234490000
Uppsala,Sweden,0,0,0,0,0,1652824890000,1652220090000
Uppsala,Sweden,0,0,0,0,0,1652828490000,1652223690001
Uppsala,Sweden,1,1.2,0.9,0,0,1652832090000,1652227290000
Turku,Finland,0,0,0,9,8,1652810490001,1652205690000
Turku,Finland,0,0,0,3,3,1652814090000,1652209290000
Turku,Finland,1,0.6,1.2,0,1,1652817690000,1652212890001
Vilnius,Lithuania,0,0,0,8,8,1652841990001,1652237190001
Vilnius,Lithuania,4,6.5,0.6,15,14,1652845590000,1652240790000
Vilnius,Lithuania,78,303,52.2,47,48,1652849190000,1652244390000
Vienna,Austria,124,526.2,101.4,53,48,1652852760000,1652247990001
Vienna,Austria,139,551.6,117.3,62,56,1652854560000,1652249790000
Vienna,Austria,89,348.3,70.7,55,53,1652857260000,1652252490000
Vigo,Spain,0,0,0,0,0,1652846490000,1652241690000
Vigo,Spain,0,0,0,0,0,1652850060000,1652245290000
Vigo,Spain,6,19.6,3.1,16,16,1652856360000,1652251590000
Wollongong,Australia,1,4.5,2.4,1,3,1652891490000,1652287590000
Wollongong,Australia,0,0,0,1,3,1652895990000,1652288490000
Wollongong,Australia,1,0.5,1.7,0,2,1652896890000,1652292090001
Valladolid,Spain,0,0,0,0,0,1652835690000,1652230890157
Valladolid,Spain,0,0,0,1,1,1652840190000,1652234490000
Valladolid,Spain,0,0,0,0,0,1652842890000,1652238090000
Verona,Italy,37,126.3,25.1,30,30,1652852760000,1652247960000
Verona,Italy,61,230.9,41.5,52,44,1652855460000,1652250660000
Verona,Italy,42,138.1,25.3,47,38,1652857260001,1652252460000
Virginia Beach,United States of America,5,32.7,3.5,3,2,1652842890001,1652238090000
